Feature1,Feature2,Feature3
22.5463167645446,64.82911452784157,25.54013545969849
22.57446464435953,64.60011141508858,25.81584563457558
22.71884635874486,64.77239795009339,25.45587902728887
22.735718534119894,65.62829562047962,25.72993048858336
22.605562437151917,65.42437596180403,25.48810102080284
22.695373557014747,64.80006135738378,25.404231173456218
22.866268787783035,65.24961044112388,25.7735134413855
22.568038266955767,64.45387408049812,25.54778904113194
22.97570958246182,65.25439816438383,25.39616882666331
22.650131337913546,65.14454605011116,25.42939390922733
22.52312282669313,65.65887358371455,25.755975801272754
22.619476108601038,65.41939751373651,25.27963467732054
22.561683611999406,64.14680276772818,25.332008320043226
22.859425339804368,65.07307233811488,25.275118455020507
22.57454885099403,64.97333792557112,25.566533489216148
22.47034824978178,65.23585028207648,25.413018887436476
22.581303995369115,64.59567968188787,25.704643009072107
23.02928242576983,65.01615728861762,25.353888748499426
22.18986659089187,57.26217428613841,24.136872860907676
22.304547576101115,56.32485731310593,24.38383993921619
22.424975307440796,55.999196164069005,24.396896728088795
22.41419604937932,57.008615117618426,24.24444920134018
22.289696285234562,56.97746714304574,24.18953958993877
22.515591214768325,56.78463577840338,24.141861882513492
22.13310502645011,57.069866219326904,24.128164387794317
22.452130737779452,56.017476069811515,24.110971364490837
22.26697811202515,56.16198983377013,24.264819272574922
22.875571048863875,56.381147085153714,24.31717652214069
22.27147538752962,56.42147156326896,24.263471082185816
22.091738242614863,56.99482916904002,23.750180961348285
22.4913572739093,56.743850023527955,24.298721524849903
22.309305871624304,57.09983981414491,24.025327201461245
22.07181402793012,57.29842084769699,24.47746168565174
22.499289942948234,56.24067289566299,24.3541933679044
22.134986124715386,57.37876830706062,24.03336802091038
22.099970466410333,57.2768073839685,24.283658087792634
22.3152381427368,56.34705519828624,24.347008085530057
22.155154092464393,56.86430719082424,24.365816066662138
22.174410479678823,56.754378230440146,24.207862672139093
22.087854924620775,57.18847519958133,24.203269040012323
22.312592376746984,56.449875772583525,24.20423631290097
22.202904285098928,56.26836030771674,24.42632779250075
22.257208768045587,55.845386747531435,24.570624809615033
22.47210486405683,56.83443764773682,24.31274778200185
22.501335656188875,56.152866007043514,24.213314860652495
22.079587709252618,56.44080573265461,24.39171473570751
22.378007061901183,56.70886243115241,23.847353966051266
22.14674706313696,56.87471630222052,24.332825330831422
22.402446145680972,56.62159907845354,24.56411189152069
22.223532957836056,56.268290295579206,24.538399660385938
22.10294416304429,56.91052653210493,24.248295402018925
22.53525919621419,56.32480061983871,24.08669317038971
22.031992430483786,56.84055380151261,24.217560672101214
22.011520606314967,57.39389196207641,23.898572325423512
22.14714283332677,57.79758299904833,24.47847977783783
21.9804383002981,56.68296524314759,24.293263557297387
22.406368866738735,56.74930361688132,24.36500197693796
22.48615386802702,57.06340508332987,24.441292395186505
22.55545219628574,56.46996528989152,24.083491155977363
22.03251632244762,56.693136686445094,24.160237348787412
22.21478622003991,56.41255959989595,24.265086585350762
22.274385481341614,57.01098647442113,24.07713779592842
22.516334745816934,57.106865797709766,24.31708406477781
22.25778209398304,57.35589541357348,23.987054654257886
22.636537347593716,56.78100096964826,24.408003502634305
22.516674946827123,56.806732967021794,24.441790278199402
22.29440973033691,56.67588237951386,24.561258022682363
22.48152581508016,56.15577912268851,24.120455623648287
22.41315842852237,56.59196343981357,24.268145412882877
22.10379219135139,57.99482157907842,24.245812259880747
22.19156169437385,56.74482317407834,24.175086058739133
22.394878437596432,56.77295575622415,24.114874872508423
22.580547817443055,56.48060583414902,24.25178075732957
22.111874126539554,55.68196490920121,24.235001301775217
22.438079715286925,55.938546849303535,24.56452433597671
22.369835195637112,57.140089119936704,24.176618320185177
22.214848022807907,56.25690216554911,24.221125718861362
22.48766622844324,57.23055922779443,24.228758942159907
22.323197286439598,56.09194838026982,24.321282844802806
22.38628117224326,56.66728849245612,24.25379189353347
22.129807184381065,56.62350157982474,24.32749892483601
21.992914663487944,57.252122688327,24.19530045498897
22.287217518382842,57.06991966561742,24.178980694040323
22.386997219512345,56.577396728170605,24.136951954473265
22.370432417747033,55.77838052739253,24.25449385685831
22.378888379729148,57.141992188222034,24.26880904399728
22.263107187381735,56.60213970950571,24.282383070014923
22.411564379096674,56.94099200898403,24.169064926621132
22.20405875759126,56.32244709166118,24.02162989048707
21.937143091828663,56.74029725536473,24.547427780730708
22.216122287261644,56.82809718498547,24.30595250346482
22.23875625830304,56.99148151952956,24.412520662919057
22.271970393110337,56.00349298304252,24.621070897655883
22.189587399546383,56.974435239672424,24.236271459441028
22.26505645939705,56.96781201715957,24.059892075715503
22.1232091274117,56.738886443116236,24.10383992732426
22.415466663402604,56.540130593012314,24.550797941150403
22.216505255512732,57.13998432322048,24.526971849041495
22.232627899989325,56.48461845071831,24.136733570524562
22.163204414273203,57.29216552068844,24.044323863618132
22.71474074481866,55.760887016209765,24.358477467331543
22.397866551270106,57.66635511249998,23.93469084156786
22.228642390793038,56.81885227352837,24.126596671770784
22.07873561280756,56.80462336728602,24.410887205929697
22.40984359287306,56.142215050689806,24.33481379052157
22.33056123254717,56.58188962758824,24.17143025495876
22.393020604974943,56.81092298013517,24.348097125525904
22.412167125756515,56.357092911268005,24.199164318458617
22.264043702880304,57.02788415760311,24.409398575172762
22.175151480281468,56.35888902534885,24.480112669070348
22.312445441659484,56.468845392573094,24.23564154054139
22.26039027640137,56.85770669449457,24.147677191008242
22.4266102716105,56.62512955203624,24.18235139515044
22.179617915360808,57.16595079172922,24.198424166252778
22.219943491239885,56.63221957926182,24.204237835864426
22.353067054114717,57.57057152872618,24.05838318539363
22.303089960862955,56.7761051100844,24.323562630603966
22.1841403989371,57.137065634960884,24.190479606372847
22.619146540289577,56.4848537345991,24.401949447980734
22.113465471667446,56.701208420663576,24.200217385813573
22.185722660565137,57.38692859410111,23.952584340826505
22.138499465823514,56.365244791654646,24.252996987060122
22.38843686598852,56.74453994027331,24.596844976552134
22.18940208411082,56.77902454856489,24.155377954830538
22.29944778382044,56.21461050743162,24.416648998670205
22.035161636924688,57.79653897691771,24.081899817813937
22.237448124930513,56.35143217445123,24.158331113199743
22.376619624931106,55.9084729086753,24.302493154888115
22.199466680775625,57.308111473073396,24.019274090635506
22.266724076058644,56.49867873989365,24.312093629408977
22.157767334974334,56.45695909572623,24.15260049012317
22.293061591778695,56.4878657340298,24.409869307578713
22.416236938280367,56.44333076180023,24.222860562065176
22.389905225535262,56.66211477900845,24.40601877322437
22.586145501077606,56.156336577634484,24.213294414997886
22.301733766312573,58.04487330456719,23.987724366504317
22.07756394586901,56.88941759840035,24.45606914199606
22.317434120196868,57.05381262605777,24.051667341179392
22.395359984173247,55.99393495173452,24.43307366772607
22.108583219199563,57.45280398320201,23.847922704433877
22.41235422354552,56.52719611454918,24.180361221385347
22.366440767323596,57.05184612481869,24.421758451688078
22.135156507333225,57.323145606627,24.132572674933325
22.18773510601612,56.7028458055556,24.19165992616609
22.43220756201356,56.29405417848638,24.566773948016806
22.03350350843673,57.900839322197875,23.876359049184998
22.327737224491237,57.072966310966144,24.222092760098317
22.256884189616436,56.41868249119409,24.05792164918291
22.122871564167475,57.402295308055166,24.233621393608363
22.12283340789045,57.13049399590928,24.062423685008163
22.340535211200503,55.839668754121284,24.61548753328155
22.409805113629048,56.21114126496514,24.45410032435902
21.90205189959101,57.411415555789816,24.0816490689358
22.29989979728709,56.433360946377434,24.371290978608098
21.84580979939716,58.058610342533136,23.974784170791995
22.08187859376054,56.84953252142635,23.935530618476097
22.434058177885603,56.571029400921546,24.178975088355298
22.380404817401576,56.84956152502177,23.83114356523198
22.294453616446017,56.70364733111992,24.244119928962473
22.107266445283813,56.74257294597461,24.28725240644228
22.070304459630467,57.31104997665897,24.232816048163695
22.157916552082263,56.84021385224392,24.237534596497913
21.983346345941538,56.85954296224425,24.030052405705362
22.038088200148177,57.15424726705248,24.200935387744387
22.196735971950567,56.24677046022199,24.23019072170826
22.30604606016959,56.9905386125174,24.484884860331096
22.12415590285457,57.26167321966356,24.2520382905893
22.202109293260683,56.607992252688014,24.271283625306644
22.417992626571156,56.38811674589511,24.439149650755144
22.139776319025614,56.772035762402275,24.001338471489756
22.325244379344387,56.67897647614222,24.22051070122751
21.863891373483074,57.225697895764235,24.168885131006903
22.057559518588405,57.38310250225274,24.059055320594574
21.940132224021404,56.957308859201575,24.120221594507377
22.25921704030685,56.69352422259668,24.529311020088613
22.646370088906455,56.3523645824726,24.389661702376404
22.336385355232203,57.03701720067736,24.173926607294167
22.165123977736627,56.276976928289436,24.294326004826104
22.34854218264097,56.301490996035014,23.860601274331707
21.939663772264296,57.18928338334338,24.38297212996552
22.556721298245453,55.910565025798725,24.4402817333791
22.497869766298045,56.381192597665,23.94524695442071
22.26955578783746,56.332389662912284,24.321803792104085
22.06712178536814,56.581122174236256,24.359714668660075
22.649679475083687,56.211169018060595,24.395971459579915
21.947227459363244,57.56512504010848,24.523455319462062
22.193923238618286,56.61625450186406,24.76881260326432
22.421854244034783,56.74480373605237,23.9274202987014
22.191465027814516,57.09369646631349,24.111170355050024
22.278545342366684,57.02175315605044,24.238459046926657
21.947783646138728,55.71575816130345,24.21166845915326
22.22946771791299,56.38981622136964,24.157421937109614
22.114915227948288,56.40426063622867,24.419816946949027
22.427229399935168,56.219074628958474,24.316964257996954
22.468936830135863,56.94098994565707,24.06479052960798
21.966132628130023,57.06924226273307,24.040926885871073
22.17901749352835,57.186860863776346,24.031775286385887
22.28137890576891,57.07500010545214,24.32380104038303
22.33935722026065,55.91519407255333,24.378378411094104
22.133592403714296,57.739114469328534,24.310195963828946
22.391114570941806,56.49188280419872,24.09263665358695
22.455697228120474,57.35053723785856,24.18944820458283
22.15442582149983,56.38552968094356,24.107973204938624
22.041492296194306,57.03780995906125,24.43037469133098
22.50872933957929,57.06740097289276,24.061191028229175
22.203414037330166,57.19786930019016,23.98240483086699
22.342038850482517,56.851374139272984,24.277503666863407
22.500178722980657,56.86830638304002,24.45542695939611
22.26330724468315,56.39206797189097,24.126049775761242
22.2267909848873,56.92542400702633,24.223885614614705
22.289243852302825,56.776882506888434,24.08149285008469
22.237497464546138,56.251112229431165,24.405741060036764
22.186707529926714,57.2443186985305,24.26516881585773
22.212995873584088,56.49649306531102,24.288020706799408
22.06920972251002,56.62642961870375,24.353254263399002
22.275205615123156,56.87888116459764,24.38977687521507
22.215801882649995,56.861318771427825,24.225586368136096
22.36645610463703,56.676080973292805,23.911339099244323
22.566217777937577,56.281882916649764,24.312529526077338
22.381864762390506,56.34581320665121,24.25897636577476
22.183844586284785,57.260042179875676,24.201112206196292
22.292337258424368,56.82927996888678,24.084126203680466
22.298944861557477,56.56504360366262,24.116136727830636
21.96506946019757,56.78633570148008,24.10713983990468
22.434871626143977,57.04280787423165,24.32752878477173
22.313142514334103,56.144676243853354,24.071538908618457
22.314143198119293,56.25865477359409,24.298459060544698
22.381418353474153,56.20084899100299,24.183654847020026
21.999535843063974,56.82902304576935,24.01658969799463
22.45849482320343,57.078015183254614,24.03609146204244
22.6238336611601,56.346546133550895,24.312558422236197
22.31741290899731,56.135904206274034,24.334812643265483
22.554772764891723,57.10850041269943,23.88919164858077
22.333898552059512,57.05392052317218,24.39239803219425
22.04277201581185,56.457368379901254,24.2019763614395
22.270808022533355,55.750177196319996,24.53850018761474
22.24701707112016,56.96228965223363,23.996197434264435
22.264931333274937,56.77900335170657,24.30479626050182
22.1935300295461,56.642343271882545,24.54111966397813
22.42676132844712,57.029650260415394,24.323956993402394
22.181692098162245,56.70716634006907,24.591357208127
22.243918406666182,56.8956702979151,24.16625922004655
22.204767174706273,56.9505597887259,24.191326416162898
22.408327327940977,56.515137581253484,24.44427950616308
22.498402457557503,56.27789110520359,24.340742740093273
22.010017378496,57.75791301234529,24.07916078195005
22.3102940028177,57.384590718165114,24.325141579767216
22.57089895397337,56.175547087592626,24.10488950131954
22.091931838926236,56.90970245340587,24.269394108237776
22.185460114208194,56.096100791474804,24.378529007428508
22.39252064341387,55.88419739266034,24.383641674725986
22.353889227354678,57.00034058889197,24.032326475686606
22.553489129232606,56.124293712590536,24.532426422665484
22.00793731310629,57.1940395047338,24.301488400919006
21.975402050065252,57.46299460621061,24.10480225861168
22.401014484206446,56.390956633990434,24.34177929607484
22.26062497996401,56.842933357758085,24.128072120691417
22.225352893642917,56.065545426550266,24.189990946821283
22.372195713359815,56.900878459800026,24.000376082353217
22.108636588220243,57.1587633767216,24.60694119910951
22.44539806499763,56.4427514472092,24.314189163859865
21.924996935021507,56.954084475825276,24.29867981241267
22.073461518304867,56.26607851442307,24.212120282278583
22.301168292507672,55.49785463070927,24.373770558360963
22.069450104487096,56.618959018088084,24.012467226812394
22.459343187071063,57.0119755917857,23.96176414253642
21.822123891815565,56.999026096378024,24.104043899410897
22.339270087900832,57.36192096935375,24.166296938967875
22.20132220360491,56.28500424311663,24.550114753868048
22.579948722117265,56.051299145492386,24.387598801949096
22.39343907195957,57.07011944038319,24.60490911155023
22.2089329775443,57.03854777948927,24.38934215860749
22.229117144635616,56.70730523306194,24.292253016155097
22.35279713648303,56.85885731573921,24.285196814467543
22.223269880771753,57.10954664014947,24.246671564195346
22.342437944897668,56.56091119189311,24.190868323483198
22.26640298509814,56.91930340841928,24.130914987004495
22.166940944033247,57.03501131138562,24.11005901049219
22.59301897747566,56.338650843417476,24.3963567702165
22.16810786187007,56.97780122223196,24.583366119918818
22.12490624897171,56.410412539278916,24.30287811770249
21.853196768832454,57.18192767195719,24.039138015452092
21.943159632089905,56.88455988636652,24.07000535930767
22.200169133519292,56.30282926375801,24.246527413995718
22.47094657878185,56.619238335945155,24.188098414930266
22.13713897429737,57.42506271374724,24.06763045027131
22.471548279122413,57.06378434457313,24.421528746930516
22.370510309630312,57.25081407175669,24.197496607572894
22.45580036853563,56.75170377947171,24.51870261880934
22.308861537727157,57.33468389219499,24.15612070368613
22.445738908120724,56.18882929436702,24.79984506655512
22.21089480242359,56.680171274662214,24.27110195485831
22.207824063824,57.26404175301602,24.46382706185981
22.3506299313944,55.935112822913844,24.383208771462495
22.185708138308286,56.79393538351348,24.53886040656662
22.10201345598632,56.04338786312816,24.155595410761205
22.276858295051714,56.685354099369654,24.217544167701057
22.3096862217898,57.102209877963105,24.51631882217737
22.02521788845906,56.305140750954514,24.298315858563537
22.572390996721538,56.88550611865567,24.28298217399681
22.270994562820704,56.99275615131575,24.420954731094508
22.48531372912527,56.206719368850905,24.4575561930931
22.087554025728505,56.97319413520434,24.23348599911162
22.37532757684819,56.760029019443394,24.51536833702746
22.093400634566578,56.41688143623789,24.42632872819711
22.000724397333403,56.117159777183964,24.07540332556913
22.373773194531815,57.453448387645544,23.968906916008194
22.298729362842288,56.57811764573159,24.16102935993645
22.287087832784184,56.97279558872369,24.384600610490203
22.03466375436776,56.522579016615346,24.313574719884727
22.352281923496765,56.936378127190906,24.181015299053687
22.496716236512505,56.62916069712166,24.581619139625975
22.10955228804854,58.07295863551074,24.21871007938488
22.434217180781065,56.31177654710069,23.90475431429794
22.4103070600846,56.36250182719294,24.566517240002167
22.21404740936109,57.046555176132514,24.337177737407366
22.221060455351978,56.906184038247936,24.40014942877438
22.20072888811056,56.46353795426275,24.78015364850978
